CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
18204,71,192,1975.35,0,High Value,0
18205,36,32,517.36,0,High Value,0
18209,29,8,139.1,0,High Value,0
18210,2,134,2621.38,0,High Value,0
18211,26,42,600.07,0,High Value,0
18212,326,34,216.07,2,At Risk,1
18213,237,15,232.48,2,At Risk,1
18215,89,13,299.34,0,High Value,0
18216,31,26,481.75,0,High Value,0
18217,29,31,621.75,0,High Value,0
18218,211,20,641.92,2,At Risk,1
18219,3,114,2069.77,0,High Value,0
18220,227,2,305.28,2,At Risk,1
18221,22,64,1041.61,0,High Value,0
18222,93,19,443,0,High Value,0
18223,5,272,6484.54,0,High Value,0
18224,264,10,158.95,2,At Risk,1
18225,3,269,5504.96,0,High Value,0
18226,44,242,5228.05,0,High Value,0
18227,218,5,93.75,2,At Risk,1
18228,57,30,779.9,0,High Value,0
18229,12,164,7276.9,0,High Value,0
18230,9,86,2810.2,0,High Value,0
18231,192,123,2071.77,2,At Risk,1
18232,82,37,592.97,0,High Value,0
18233,326,1,440,2,At Risk,1
18235,72,104,1796.48,0,High Value,0
18236,30,49,882.24,0,High Value,0
18237,3,61,987.1,0,High Value,0
18239,219,88,1561.61,2,At Risk,1
18240,46,6,422.58,0,High Value,0
18241,10,104,2073.09,0,High Value,0
18242,72,78,2232.49,0,High Value,0
18245,7,175,2567.06,0,High Value,0
18246,24,4,596.1,0,High Value,0
18248,123,47,804.02,0,High Value,1
18249,17,8,95.34,0,High Value,0
18250,310,21,349.27,2,At Risk,1
18251,87,16,4314.72,0,High Value,0
18252,51,94,518.27,0,High Value,0
18255,89,6,103.3,0,High Value,0
18257,39,118,2337.63,0,High Value,0
18259,25,42,2338.6,0,High Value,0
18260,173,133,2628.35,2,At Risk,1
18261,43,21,324.24,0,High Value,0
18262,140,13,149.48,2,At Risk,1
18263,26,61,1213.16,0,High Value,0
18265,72,46,801.51,0,High Value,0
18268,134,1,25.5,0,High Value,1
18269,366,7,168.6,2,At Risk,1
18270,38,11,283.15,0,High Value,0
18272,3,166,3078.58,0,High Value,0
18273,2,3,204,0,High Value,0
18274,30,11,175.92,0,High Value,0
18276,44,14,335.86,0,High Value,0
18277,58,8,110.38,0,High Value,0
18278,74,9,173.9,0,High Value,0
18280,278,10,180.6,2,At Risk,1
18281,181,7,80.82,2,At Risk,1
18282,8,12,178.05,0,High Value,0
18283,4,721,2045.53,0,High Value,0
18287,43,70,1837.28,0,High Value,0
